,location,size,total_sqft,bath,price
5515,Margondanahalli,3,1625.0,3.0,80.0
5516,Margondanahalli,2,600.0,2.0,35.0
5517,Margondanahalli,2,1200.0,2.0,69.0
5518,Margondanahalli,2,900.0,2.0,49.0
5519,Margondanahalli,2,1140.0,2.0,60.0
5520,Margondanahalli,2,1100.0,2.0,55.0
5521,Margondanahalli,2,1152.0,1.0,66.0
5522,Margondanahalli,3,1448.0,3.0,70.0
5523,Margondanahalli,2,1200.0,2.0,65.0
5524,Margondanahalli,2,1050.0,2.0,58.0
5525,Margondanahalli,2,1160.0,2.0,65.0
5526,Margondanahalli,2,1334.0,2.0,67.76
5527,Marsur,4,1800.0,4.0,145.0
5528,Marsur,3,1200.0,3.0,90.0
5529,Marsur,3,1200.0,3.0,120.0
5530,Maruthi,2,950.0,2.0,47.0
5531,Maruthi,2,950.0,2.0,44.0
5532,Maruthi,7,5000.0,7.0,299.0
5533,Maruthi,2,916.0,2.0,42.0
5534,Maruthi,5,2000.0,4.0,180.0
5535,Maruthi,4,1280.0,4.0,115.0
5536,Maruthi,2,1158.0,2.0,75.0
5537,Maruthi,2,850.0,1.0,35.5
5538,Maruthi,2,1200.0,3.0,78.0
5539,Maruthi,2,933.0,2.0,55.0
5540,Maruthi,4,2000.0,3.0,180.0
5541,Mathikere,3,1550.0,2.0,150.0
5542,Mathikere,3,3000.0,3.0,250.0
5543,Mathikere,2,1500.0,1.0,160.0
5544,Mathikere,3,1590.0,3.0,120.0
5545,Mathikere,6,1800.0,3.0,105.0
5546,Mathikere,2,1500.0,2.0,130.0
5547,Mathikere,4,2000.0,2.0,160.0
5548,Mathikere,3,1350.0,2.0,175.0
5549,Mico,9,5000.0,9.0,210.0
5550,Mico,3,1550.0,2.0,65.0
5551,Mico,2,1125.0,2.0,40.0
5552,Mico,2,1190.0,2.0,39.25
5553,Mico,1,800.0,1.0,29.5
5554,Mico,3,1250.0,2.0,44.0
5555,Mico,2,1171.0,2.0,39.0
5556,Mico,2,1200.0,2.0,53.5
5557,Mico,3,1670.0,3.0,59.0
5558,Mico,2,1140.0,2.0,43.0
5559,Munnekollal,2,1170.0,2.0,52.0
5560,Munnekollal,2,1102.0,2.0,53.67
5561,Munnekollal,3,1390.0,3.0,68.0
5562,Munnekollal,2,1200.0,2.0,49.5
5563,Munnekollal,2,950.0,2.0,46.5
5564,Munnekollal,3,1560.0,3.0,75.0
5565,Munnekollal,3,1750.0,3.0,86.5
5566,Munnekollal,3,1385.0,2.0,66.5
5567,Munnekollal,2,1080.0,2.0,45.0
5568,Munnekollal,2,1170.0,2.0,59.0
5569,Munnekollal,3,1540.0,2.0,70.0
5570,Munnekollal,3,1200.0,2.0,57.9
5571,Munnekollal,2,1030.0,2.0,50.36
5572,Murugeshpalya,2,1296.0,2.0,81.0
5573,Murugeshpalya,3,1550.0,3.0,74.0
5574,Murugeshpalya,3,1845.0,3.0,91.0
5575,Murugeshpalya,2,1185.0,2.0,85.0
5576,Murugeshpalya,2,1225.0,2.0,48.0
5577,Murugeshpalya,3,1930.0,3.0,75.0
5578,Murugeshpalya,3,1600.0,2.0,65.0
5579,Murugeshpalya,3,1344.0,2.0,56.0
5580,Murugeshpalya,3,1500.0,2.0,70.0
5581,Murugeshpalya,3,1855.0,3.0,96.0
5582,Murugeshpalya,2,1175.0,2.0,75.0
5583,Mysore,2,1175.0,2.0,73.5
5584,Mysore,3,1450.0,2.0,70.0
5585,Mysore,3,1710.0,4.0,91.31
5586,Mysore,2,1020.0,2.0,48.95
5587,Mysore,2,1175.0,2.0,73.5
5588,Mysore,2,1070.0,2.0,45.0
5589,Mysore,2,1239.0,2.0,53.0
5590,Mysore,2,1060.0,2.0,62.0
5591,Mysore,2,980.0,2.0,45.47
5592,Mysore,2,883.0,2.0,40.0
5593,Mysore,3,1525.0,3.0,96.0
5594,Mysore,2,1200.0,2.0,65.0
5595,Mysore,3,1340.0,2.0,64.31
5596,Mysore,3,1082.0,3.0,50.5
5597,Mysore,3,1340.0,2.0,64.31
5598,Mysore,2,883.0,2.0,40.95
5599,Mysore,2,1070.0,2.0,49.65
5600,Mysore,3,1082.0,3.0,50.0
5601,Mysore,2,883.0,2.0,50.0
5602,Mysore,2,1155.0,2.0,51.0
5603,Mysore,2,1003.0,2.0,43.0
5604,Mysore,2,1237.0,2.0,73.0
5605,Mysore,2,883.0,2.0,45.0
5606,Mysore,2,1170.0,2.0,65.0
5607,Mysore,2,1029.5,2.0,50.855
5608,Mysore,2,940.0,2.0,43.61
5609,Mysore,3,1500.0,3.0,74.0
5610,Mysore,2,1020.0,2.0,48.95
5611,Mysore,3,1568.0,2.0,100.0
5612,Mysore,3,1410.0,2.0,64.0
5613,Mysore,1,535.0,1.0,35.0
5614,Mysore,3,1560.0,2.0,83.3
5615,Mysore,2,1175.0,2.0,70.5
5616,Mysore,3,1080.0,2.0,60.0
5617,Mysore,3,1500.0,3.0,70.0
5618,Mysore,2,883.0,2.0,37.0
5619,Mysore,3,1082.0,2.0,45.0
5620,NGR,2,1020.0,2.0,45.9
5621,NGR,2,1105.0,2.0,49.73
5622,NGR,2,1022.0,2.0,45.9
5623,NGR,2,1020.0,2.0,45.0
5624,NGR,2,1019.0,2.0,45.9
5625,NGR,2,1020.0,2.0,46.0
5626,NGR,2,1021.0,2.0,46.0
5627,NGR,2,1021.0,2.0,45.9
5628,NRI,3,1565.0,2.0,75.0
5629,NRI,5,2500.0,5.0,130.0
5630,NRI,2,1125.0,2.0,45.56
5631,NRI,4,2150.0,4.0,115.0
5632,NRI,2,1250.0,2.0,75.0
5633,NRI,3,1789.0,3.0,75.0
5634,NRI,3,1731.0,3.0,64.11
5635,NRI,2,2400.0,2.0,125.0
5636,Nagadevanahalli,2,1080.0,2.0,39.0
5637,Nagadevanahalli,2,1090.0,2.0,36.0
5638,Nagadevanahalli,3,1250.0,2.0,65.0
5639,Nagadevanahalli,2,2400.0,2.0,135.0
5640,Nagadevanahalli,3,1240.0,2.0,65.0
5641,Nagadevanahalli,3,1240.0,2.0,65.0
5642,Naganathapura,2,1001.0,2.0,33.03
5643,Naganathapura,2,1103.0,2.0,55.0
5644,Naganathapura,2,1143.0,2.0,62.0
5645,Naganathapura,2,2260.0,3.0,80.0
5646,Naganathapura,1,600.0,1.0,33.0
5647,Naganathapura,3,1451.0,3.0,68.0
5648,Naganathapura,1,1200.0,1.0,39.82
5649,Nagappa,2,1209.0,2.0,50.0
5650,Nagappa,2,1100.0,2.0,43.5
5651,Nagappa,3,1495.0,2.0,65.0
5652,Nagappa,3,1820.0,3.0,79.5
5653,Nagappa,3,1350.0,3.0,60.0
5654,Nagappa,3,1495.0,2.0,70.0
5655,Nagarbhavi,3,1630.0,2.0,98.0
5656,Nagarbhavi,3,1350.0,3.0,150.0
5657,Nagarbhavi,2,1200.0,2.0,150.0
5658,Nagarbhavi,3,1523.0,2.0,53.4
5659,Nagarbhavi,3,2400.0,3.0,160.0
5660,Nagarbhavi,1,884.0,2.0,36.0
5661,Nagarbhavi,2,1055.0,2.0,55.0
5662,Nagarbhavi,3,1350.0,2.0,54.6
5663,Nagarbhavi,2,1223.0,2.0,60.0
5664,Nagarbhavi,2,956.0,2.0,49.0
5665,Nagarbhavi,3,1560.0,3.0,66.0
5666,Nagarbhavi,2,1200.0,2.0,150.0
5667,Nagarbhavi,3,1400.0,2.0,85.0
5668,Nagarbhavi,3,1515.0,2.0,79.0
5669,Nagarbhavi,2,1145.0,2.0,40.0
5670,Nagarbhavi,1,300.0,1.0,20.0
5671,Nagarbhavi,4,1250.0,3.0,175.0
5672,Nagarbhavi,1,710.0,2.0,40.0
5673,Nagarbhavi,3,1850.0,3.0,88.0
5674,Nagarbhavi,2,1212.0,2.0,50.0
5675,Nagarbhavi,2,1020.0,2.0,55.0
5676,Nagarbhavi,3,1850.0,3.0,90.0
5677,Nagarbhavi,2,1120.0,2.0,53.0
5678,Nagarbhavi,3,1850.0,2.0,88.0
5679,Nagarbhavi,2,1146.0,2.0,50.0
5680,Nagarbhavi,3,1850.0,2.0,89.0
5681,Nagarbhavi,2,1190.0,2.0,63.0
5682,Nagarbhavi,3,1523.0,2.0,56.0
5683,Nagarbhavi,2,1050.0,2.0,80.0
5684,Nagarbhavi,4,1200.0,3.0,180.0
5685,Nagarbhavi,5,2500.0,3.0,180.0
5686,Nagarbhavi,3,1350.0,3.0,60.0
5687,Nagarbhavi,2,1250.0,3.0,170.0
5688,Nagarbhavi,3,1635.0,3.0,85.0
5689,Nagarbhavi,3,1400.0,2.0,135.0
5690,Nagarbhavi,3,2200.0,2.0,99.0
5691,Nagarbhavi,2,1100.0,2.0,46.2
5692,Nagarbhavi,2,1080.0,2.0,49.0
5693,Nagarbhavi,4,1800.0,3.0,180.0
5694,Nagarbhavi,2,1225.0,2.0,58.0
5695,Nagasandra,2,980.0,2.0,48.0
5696,Nagasandra,4,2400.0,4.0,145.0
5697,Nagasandra,4,7000.0,8.0,450.0
5698,Nagasandra,3,1650.0,3.0,95.0
5699,Nagasandra,2,1500.0,2.0,91.0
5700,Nagavara,1,400.0,1.0,14.0
5701,Nagavara,4,2172.65,3.0,120.0
5702,Nagavara,3,1545.0,2.0,58.0
5703,Nagavara,3,2319.0,3.0,180.0
5704,Nagavara,3,2430.0,4.0,180.0
5705,Nagavara,2,936.0,2.0,40.2
5706,Nagavara,2,1125.0,2.0,44.5
5707,Nagavara,2,1315.0,2.0,70.0
5708,Nagavara,2,1077.0,2.0,50.0
5709,Nagavara,4,2496.0,4.0,125.0
5710,Nagavara,2,1110.0,2.0,44.95
5711,Nagavara,2,1247.0,2.0,58.56
5712,Nagavarapalya,2,1392.0,2.0,99.0
5713,Nagavarapalya,1,705.0,1.0,52.5
5714,Nagavarapalya,3,1300.0,3.0,80.0
5715,Nagavarapalya,1,705.0,1.0,57.0
5716,Nagavarapalya,1,705.0,1.0,55.0
5717,Nagavarapalya,1,705.0,1.0,57.0
5718,Nagavarapalya,2,1335.0,2.0,110.0
5719,Nagavarapalya,2,1260.0,2.0,85.5
5720,Narayanapura,2,1308.0,2.0,89.04
5721,Narayanapura,3,1566.0,3.0,83.3
5722,Narayanapura,3,1485.0,3.0,85.0
5723,Narayanapura,2,1302.0,2.0,69.1
5724,Narayanapura,2,1308.0,2.0,89.04
5725,Narayanapura,3,2357.0,3.0,135.0
5726,Narayanapura,3,2357.0,3.0,135.0
5727,Narayanapura,2,1469.0,2.0,99.14
5728,Neeladri,2,1053.0,2.0,45.0
5729,Neeladri,2,1363.0,2.0,68.0
5730,Neeladri,3,2556.0,3.0,133.0
5731,Neeladri,1,674.0,1.0,21.0
5732,Neeladri,1,527.0,1.0,26.0
5733,Neeladri,3,1167.0,2.0,38.0
5734,Neeladri,2,1060.0,2.0,35.0
5735,Neeladri,1,640.0,1.0,20.5
5736,Neeladri,10,4000.0,12.0,160.0
5737,Neeladri,2,1105.0,2.0,30.0
5738,Neeladri,2,1100.0,2.0,30.0
5739,Neeladri,3,2111.0,3.0,103.0
5740,Nehru,3,1775.0,3.0,110.0
5741,Nehru,4,2363.0,5.0,120.0
5742,Nehru,4,2342.0,3.0,115.0
5743,Nehru,2,967.0,2.0,41.1
5744,Nehru,3,1374.0,3.0,72.0
5745,Nehru,3,1674.0,3.0,90.0
5746,Nehru,3,1269.0,2.0,63.0
5747,Nehru,2,1100.0,2.0,50.0
5748,Nehru,3,1674.0,3.0,81.0
5749,New,2,1100.0,2.0,48.0
5750,New,3,1500.0,3.0,95.0
5751,New,3,2000.0,4.0,130.0
5752,New,2,1116.0,2.0,49.8
5753,New,5,3000.0,4.0,300.0
5754,New,2,1020.0,2.0,70.0
5755,OMBR,3,2420.0,3.0,185.0
5756,OMBR,2,1078.0,2.0,65.0
5757,OMBR,2,1101.0,2.0,65.5
5758,OMBR,2,1041.0,2.0,65.5
5759,OMBR,2,1300.0,2.0,80.0
5760,OMBR,2,1085.0,2.0,64.0
5761,OMBR,3,1855.0,3.0,145.0
5762,OMBR,2,1050.0,2.0,48.0
5763,OMBR,3,1730.0,3.0,93.0
5764,OMBR,2,1165.0,2.0,88.5
5765,OMBR,2,1101.0,2.0,66.0
5766,OMBR,4,3400.0,4.0,275.0
5767,OMBR,3,1580.0,3.0,75.0
5768,Old,4,2732.0,4.0,204.0
5769,Old,3,1425.0,2.0,94.0
5770,Old,5,4500.0,7.0,337.0
5771,Old,3,1875.0,2.0,110.0
5772,Old,4,3356.0,4.0,251.0
5773,Old,2,1206.0,2.0,75.0
5774,Old,4,3715.0,6.0,224.5
5775,Old,4,2774.0,4.0,207.0
5776,Old,4,2690.0,4.0,191.0
5777,Old,4,3630.0,6.0,195.0
5778,Old,4,2690.0,4.0,199.0
5779,Old,3,1350.0,3.0,58.99
5780,Old,2,935.0,2.0,45.0
5781,Old,4,3715.0,6.0,200.5
5782,Old,3,1720.0,3.0,100.0
5783,Old,2,1200.0,2.0,72.0
5784,Old,2,1225.0,2.0,53.55
5785,Old,2,1655.0,2.0,97.65
5786,Old,2,1100.0,2.0,70.0
5787,Old,2,1075.0,2.0,60.0
5788,Old,3,2760.0,5.0,157.0
5789,Old,2,1150.0,2.0,90.0
5790,Old,4,2690.0,4.0,191.0
5791,Old,2,1171.0,2.0,75.0
5792,Old,4,2658.0,5.0,187.0
5793,Old,2,935.0,2.0,45.0
5794,Old,5,4500.0,7.0,294.0
5795,Old,3,2266.0,3.0,169.0
5796,Old,2,946.0,2.0,58.0
5797,Old,4,2774.0,4.0,208.0
5798,Old,3,2640.0,5.0,142.0
5799,Old,2,1065.0,2.0,47.86
5800,Old,4,2010.0,3.0,125.0
5801,Old,4,2774.0,4.0,208.0
5802,Old,4,2010.0,3.0,115.0
5803,Old,3,1480.0,2.0,84.0
5804,Old,3,2990.0,5.0,210.0
5805,Old,2,1210.0,2.0,74.0
5806,Old,4,4062.5,2.0,341.0
5807,Old,2,1171.0,2.0,72.0
5808,Old,4,3630.0,6.0,196.0
5809,Old,3,1480.0,3.0,95.0
5810,Old,4,2690.0,4.0,201.0
5811,Old,3,1425.0,2.0,74.31
5812,Old,2,1210.0,2.0,80.0
5813,Old,3,1859.0,3.0,121.0
5814,Old,3,2990.0,5.0,173.0
5815,Old,2,1300.0,2.0,100.0
5816,Old,2,1299.0,2.0,95.0
5817,Old,3,2425.0,3.0,197.0
5818,Old,4,4000.0,4.0,225.0
5819,Old,2,1050.0,2.0,50.0
5820,Old,4,3900.0,4.0,175.0
5821,Old,3,2300.0,3.0,142.0
5822,Old,2,1145.0,2.0,75.0
5823,Old,4,2732.0,4.0,194.0
5824,Old,4,3630.0,6.0,207.0
5825,Old,2,1210.0,2.0,80.0
5826,Old,4,2658.0,5.0,189.0
5827,Old,2,1210.0,2.0,77.0
5828,Old,4,2774.0,4.0,197.0
5829,Old,4,3496.0,4.0,262.0
5830,Old,3,2430.0,5.0,180.0
5831,Old,4,2774.0,4.0,197.0
5832,Old,2,1300.0,2.0,100.0
5833,Old,5,5020.0,7.0,287.0
5834,Old,4,3715.0,6.0,212.5
5835,Old,2,1330.0,2.0,74.0
5836,Old,3,1720.0,3.0,106.0
5837,Old,4,2732.0,4.0,204.0
5838,Old,3,2640.0,5.0,150.0
5839,Old,3,1798.0,3.0,150.0
5840,Old,3,2990.0,3.0,170.0
5841,Old,4,2774.0,4.0,208.0
5842,Old,2,1184.0,2.0,78.0
5843,Old,3,3200.0,4.0,140.0
5844,Old,3,1530.0,3.0,76.34
5845,Old,2,1171.0,2.0,73.0
5846,Old,3,1630.0,3.0,110.0
5847,Old,2,1165.0,2.0,52.0
5848,Old,4,3504.0,4.0,262.0
5849,Old,2,2640.0,2.0,170.0
5850,Old,2,1055.0,2.0,75.0
5851,Old,2,1165.0,2.0,51.42
5852,Padmanabhanagar,2,1020.0,2.0,63.0
5853,Padmanabhanagar,2,1176.0,2.0,62.0
5854,Padmanabhanagar,2,1258.0,2.0,115.0
5855,Padmanabhanagar,3,1708.0,2.0,90.5
5856,Padmanabhanagar,2,1100.0,2.0,65.0
5857,Padmanabhanagar,4,3400.0,3.0,210.0
5858,Padmanabhanagar,3,1531.0,2.0,75.0
5859,Padmanabhanagar,3,1400.0,3.0,65.0
5860,Padmanabhanagar,3,1360.0,2.0,75.0
5861,Padmanabhanagar,3,4500.0,4.0,360.0
5862,Padmanabhanagar,2,1200.0,2.0,60.0
5863,Padmanabhanagar,3,1710.0,2.0,90.63
5864,Padmanabhanagar,2,1000.0,1.0,90.0
5865,Padmanabhanagar,2,1067.0,2.0,52.0
5866,Padmanabhanagar,3,1250.0,2.0,70.0
5867,Padmanabhanagar,3,1350.0,3.0,71.55
5868,Padmanabhanagar,3,1360.0,3.0,75.0
5869,Padmanabhanagar,2,1100.0,2.0,60.0
5870,Padmanabhanagar,3,2051.0,3.0,180.0
5871,Padmanabhanagar,3,2051.0,3.0,170.0
5872,Pai,2,1006.0,2.0,35.0
5873,Pai,6,2700.0,4.0,214.0
5874,Pai,3,1550.0,2.0,90.0
5875,Pai,2,1050.0,2.0,40.0
5876,Pai,3,1400.0,2.0,67.0
5877,Pai,2,1100.0,2.0,50.0
5878,Pai,2,1255.0,2.0,80.0
5879,Pai,2,1075.0,2.0,35.0
5880,Pai,2,1400.0,2.0,57.5
5881,Pai,2,1175.0,2.0,60.0
5882,Pai,2,810.0,2.0,34.5
5883,Pai,2,1000.0,2.0,34.0
5884,Pai,2,1000.0,2.0,42.0
5885,Pai,6,3800.0,6.0,175.0
5886,Pai,2,1068.0,2.0,48.0
5887,Pai,3,1510.0,2.0,65.0
5888,Pai,3,1500.0,2.0,58.0
5889,Pai,3,1600.0,2.0,65.0
5890,Panathur,2,1359.0,2.0,87.0
5891,Panathur,2,1438.0,2.0,100.0
5892,Panathur,3,1695.0,3.0,90.0
5893,Panathur,2,1198.0,2.0,77.0
5894,Panathur,2,1180.0,2.0,70.0
5895,Panathur,3,1546.0,3.0,99.0
5896,Panathur,3,1370.0,2.0,75.0
5897,Panathur,2,1000.0,2.0,65.3
5898,Panathur,2,1109.0,2.0,63.0
5899,Panathur,2,1000.0,2.0,68.0
5900,Panathur,2,1255.0,2.0,79.0
5901,Panathur,2,1205.0,2.0,62.9
5902,Panathur,2,1198.0,2.0,82.0
5903,Panathur,2,1235.0,2.0,65.0
5904,Panathur,2,1210.0,2.0,80.0
5905,Panathur,2,1210.0,2.0,77.0
5906,Panathur,1,661.0,1.0,40.0
5907,Panathur,2,1210.0,2.0,78.0
5908,Panathur,3,1861.0,3.0,92.0
5909,Panathur,2,1050.0,2.0,60.0
5910,Panathur,2,1398.0,2.0,97.0
5911,Panathur,2,1065.0,2.0,58.0
5912,Panathur,2,1007.0,2.0,64.0
5913,Panathur,2,1210.0,2.0,77.93
5914,Panathur,2,1230.0,2.0,80.0
5915,Panathur,1,936.0,1.0,53.0
5916,Panathur,2,980.0,2.0,57.0
5917,Panathur,2,1075.0,2.0,60.0
5918,Panathur,2,1210.0,2.0,69.0
5919,Panathur,2,1343.0,2.0,76.0
5920,Parappana,2,1194.0,2.0,47.0
5921,Parappana,2,1194.0,2.0,47.0
5922,Parappana,2,1194.0,2.0,46.0
5923,Parappana,2,1194.0,2.0,47.0
5924,Parappana,2,1194.0,2.0,46.0
5925,Parappana,2,1194.0,2.0,47.0
5926,Parappana,2,1194.0,2.0,47.0
5927,Parappana,2,1092.0,2.0,43.0
5928,Parappana,2,1194.0,2.0,45.0
5929,Parappana,1,1200.0,1.0,45.0
5930,Parappana,2,1194.0,2.0,46.0
5931,Parappana,2,1194.0,2.0,47.0
5932,Parappana,2,1194.0,2.0,47.0
5933,Parappana,2,1194.0,2.0,46.0
5934,Parappana,2,1194.0,2.0,46.0
5935,Pattandur,3,1550.0,2.0,80.0
5936,Pattandur,2,1025.0,2.0,44.5
5937,Pattandur,2,1247.0,2.0,59.8
5938,Pattandur,2,900.0,2.0,42.0
5939,Pattandur,2,1302.0,2.0,66.0
5940,Pattandur,3,1550.0,2.0,80.0
5941,Pattandur,2,1247.0,2.0,62.35
5942,Pattandur,2,1350.0,2.0,68.0
5943,Poorna,2,920.0,2.0,39.55
5944,Poorna,3,1475.0,2.0,58.99
5945,Poorna,3,1270.0,2.0,50.79
5946,Poorna,2,1160.0,2.0,46.39
5947,Poorna,3,1270.0,2.0,50.79
5948,Poorna,3,1270.0,2.0,50.79
5949,Poorna,2,965.0,2.0,48.0
5950,Poorna,3,1355.0,2.0,58.25
5951,Poorna,3,1355.0,2.0,58.27
5952,Poorna,3,1475.0,2.0,58.99
5953,Poorna,3,1270.0,2.0,50.79
5954,Poorna,2,1160.0,2.0,46.39
5955,Poorna,3,1270.0,2.0,50.79
5956,Poorna,2,1160.0,2.0,46.39
5957,Poorna,3,1475.0,2.0,58.99
5958,Poorna,3,1270.0,2.0,50.79
5959,Poorna,2,960.0,2.0,50.0
5960,Poorna,3,1270.0,2.0,50.79
5961,Prithvi,4,2028.0,4.0,162.0
5962,Prithvi,2,1352.0,2.0,87.5
5963,Prithvi,2,1190.0,2.0,68.0
5964,Prithvi,2,1352.0,2.0,85.0
5965,Prithvi,2,1352.0,2.0,75.0
5966,Prithvi,3,2273.0,4.0,220.0
5967,Prithvi,2,1352.0,3.0,93.0
5968,Prithvi,3,2273.0,4.0,192.0
5969,Prithvi,2,1352.0,2.0,72.0
5970,Prithvi,3,2100.0,3.0,125.0
5971,R.T.,4,1500.0,4.0,70.0
5972,R.T.,2,1200.0,2.0,120.0
5973,R.T.,3,1560.0,3.0,85.0
5974,R.T.,2,1040.0,2.0,46.0
5975,R.T.,2,1200.0,2.0,45.0
5976,R.T.,2,1235.0,2.0,65.0
5977,R.T.,3,1140.0,3.0,130.0
5978,R.T.,2,970.0,2.0,55.0
5979,R.T.,3,1560.0,3.0,125.0
5980,R.T.,2,1200.0,2.0,60.0
5981,R.T.,3,1680.0,3.0,72.0
5982,R.T.,3,1400.0,2.0,78.0
5983,R.T.,3,1200.0,3.0,140.0
5984,R.T.,2,1100.0,3.0,125.0
5985,R.T.,2,1150.0,2.0,72.0
5986,R.T.,4,1500.0,4.0,185.0
5987,R.T.,9,3600.0,8.0,165.0
5988,R.T.,2,1080.0,2.0,48.0
5989,R.T.,2,1325.0,2.0,52.0
5990,R.T.,4,1800.0,3.0,120.0
5991,R.T.,3,1300.0,3.0,145.0
5992,R.T.,3,1500.0,2.0,70.0
5993,R.T.,2,1100.0,2.0,85.0
5994,R.T.,3,1667.0,3.0,130.0
5995,RMV,3,2000.0,3.0,175.0
5996,RMV,4,2000.0,4.0,120.0
5997,RMV,3,1630.0,3.0,85.0
5998,RMV,2,860.0,1.0,43.0
5999,RMV,3,1685.0,3.0,95.0
6000,RMV,4,2990.0,4.0,324.0
6001,RMV,3,4470.0,3.0,700.0
6002,RMV,3,2550.0,4.0,290.0
6003,RMV,3,1862.0,3.0,120.0
6004,RMV,3,2075.0,3.0,175.0
6005,RMV,7,3600.0,7.0,160.0
6006,RMV,2,1152.0,2.0,57.0
6007,Rachenahalli,2,1050.0,2.0,52.07
6008,Rachenahalli,3,1530.0,2.0,74.5
6009,Rachenahalli,2,1050.0,2.0,55.5
6010,Rachenahalli,3,1530.0,2.0,74.4
6011,Rachenahalli,2,1050.0,2.0,53.5
6012,Rachenahalli,3,1530.0,2.0,74.39
6013,Rachenahalli,2,1220.0,2.0,59.5
6014,Rachenahalli,2,1050.0,2.0,52.5
6015,Rachenahalli,3,1550.0,3.0,73.5
6016,Rachenahalli,2,1050.0,2.0,52.1
6017,Rachenahalli,2,1050.0,2.0,53.5
6018,Rachenahalli,2,1113.0,2.0,55.0
6019,Rachenahalli,4,3657.0,5.0,220.0
6020,Rachenahalli,3,1550.0,3.0,74.5
6021,Rachenahalli,3,1530.0,2.0,74.4
6022,Rachenahalli,3,1530.0,2.0,74.5
6023,Rachenahalli,1,680.0,1.0,32.64
6024,Rachenahalli,1,412.5,1.0,19.8
6025,Rachenahalli,2,1050.0,2.0,52.5
6026,Rachenahalli,3,1550.0,3.0,72.5
6027,Rachenahalli,3,1530.0,2.0,74.4
6028,Rachenahalli,1,690.0,1.0,39.8
6029,Rachenahalli,2,1050.0,2.0,47.25
6030,Rachenahalli,2,1050.0,2.0,55.5
6031,Rachenahalli,2,985.0,2.0,49.97
6032,Rachenahalli,2,1050.0,2.0,52.5
6033,Rachenahalli,2,1050.0,2.0,52.08
6034,Rachenahalli,3,1550.0,3.0,72.5
6035,Rachenahalli,2,1050.0,2.0,52.07
6036,Rachenahalli,3,1530.0,2.0,74.4
6037,Rachenahalli,2,1050.0,2.0,52.08
6038,Rachenahalli,2,985.0,2.0,49.97
6039,Rachenahalli,3,1856.0,3.0,106.0
6040,Rachenahalli,2,1050.0,2.0,52.5
6041,Rachenahalli,2,985.0,2.0,50.17
6042,Rachenahalli,3,2600.0,3.0,160.0
6043,Rachenahalli,3,1550.0,3.0,68.5
6044,Rachenahalli,3,1550.0,2.0,73.5
6045,Rachenahalli,2,985.0,2.0,50.17
6046,Rachenahalli,2,1050.0,2.0,52.71
6047,Raja,3,1540.0,3.0,60.0
6048,Raja,3,1693.0,3.0,57.39
6049,Raja,2,1295.0,2.0,43.9
6050,Raja,2,1145.0,2.0,45.79
6051,Raja,2,1419.0,2.0,48.1
6052,Raja,2,1295.0,2.0,55.47
6053,Raja,2,1133.0,2.0,49.07
6054,Raja,2,1090.0,2.0,42.0
6055,Raja,2,1260.0,2.0,67.39
6056,Raja,2,1141.0,2.0,38.55
6057,Raja,2,1140.0,2.0,49.39
6058,Raja,2,1303.0,2.0,55.79
6059,Raja,1,600.0,1.0,22.0
6060,Raja,3,1278.0,2.0,53.76
6061,Raja,1,500.0,1.0,25.0
6062,Raja,2,1143.0,2.0,38.65
6063,Raja,3,1610.0,3.0,74.0
6064,Raja,2,1105.0,2.0,65.0
6065,Raja,3,1693.0,3.0,57.39
6066,Raja,2,1258.0,2.0,63.53
6067,Raja,2,1128.0,2.0,38.24
6068,Raja,2,1157.0,2.0,53.8
6069,Raja,2,1185.0,2.0,47.39
6070,Raja,3,1530.0,3.0,57.0
6071,Raja,3,1530.0,3.0,61.2
6072,Raja,2,1030.0,2.0,50.0
6073,Raja,2,1144.0,2.0,38.55
6074,Raja,2,1196.0,2.0,51.51
6075,Raja,3,1570.0,3.0,88.0
6076,Raja,2,1168.0,2.0,61.0
6077,Raja,2,1306.0,2.0,55.91
6078,Raja,3,1608.0,3.0,67.98
6079,Raja,3,1530.0,3.0,51.87
6080,Raja,3,1575.0,2.0,78.0
6081,Raja,2,1200.0,2.0,35.0
6082,Raja,2,1151.0,2.0,39.02
6083,Raja,3,1570.0,2.0,65.0
6084,Raja,3,1580.0,3.0,53.56
6085,Raja,2,1196.0,2.0,51.15
6086,Raja,2,1419.0,2.0,48.0
6087,Raja,3,1560.0,2.0,62.4
6088,Raja,2,1295.0,2.0,70.0
6089,Raja,1,648.0,1.0,31.75
6090,Raja,2,1100.0,2.0,55.0
6091,Raja,2,1140.0,2.0,38.55
6092,Raja,2,1090.0,2.0,43.59
6093,Raja,3,1320.0,2.0,73.0
6094,Raja,3,1530.0,3.0,51.77
6095,Raja,2,1023.0,2.0,42.0
6096,Raja,2,1070.0,2.0,50.0
6097,Raja,3,1510.0,2.0,59.0
6098,Raja,8,4800.0,8.0,225.0
6099,Raja,2,1128.0,2.0,48.79
6100,Raja,2,1267.0,2.0,42.85
6101,Raja,1,550.0,1.0,21.0
6102,Raja,2,1120.0,2.0,37.95
6103,Raja,2,1608.0,2.0,85.0
6104,Raja,2,1210.0,2.0,45.0
6105,Raja,2,1240.0,2.0,53.27
6106,Raja,3,1395.0,2.0,72.0
6107,Raja,2,1165.0,2.0,45.0
6108,Raja,3,1288.0,2.0,70.0
6109,Raja,2,1120.0,2.0,37.97
